1116.005250, -62.2762
1116.505250, -62.2764
1117.005250, -62.5241
1117.505250, -62.6708
1118.005250, -62.8082
1118.505250, -62.9169
1119.005250, -63.0336
1119.505250, -62.9466
1120.005250, -62.9805
1120.505250, -62.9048
1121.005250, -62.9325
1121.505250, -63.0142
1122.005250, -62.8779
1122.505250, -62.9264
1123.005250, -62.8443
1123.505250, -62.7299
1124.005250, -62.8514
1124.505250, -62.9924
1125.005250, -62.9947
1125.505250, -63.0520
1126.005250, -62.9642
1126.505250, -62.7107
1127.005250, -62.2736
1127.505250, -62.0566
1128.005250, -61.9145
1128.505250, -61.6354
1129.005250, -61.4034
1129.505250, -61.1303
1130.005250, -60.7330
1130.505250, -60.3900
1131.005250, -60.1770
1131.505250, -60.1038
1132.005250, -60.1474
1132.505250, -60.2220
1133.005250, -60.3679
1133.505250, -60.3699
1134.005250, -60.4461
1134.505250, -60.4748
1135.005250, -60.4334
1135.505250, -60.5817
1136.005250, -60.7268
1136.505250, -60.8468
1137.005250, -60.8365
1137.505250, -56.9926
1138.005250, -60.6455
1138.505250, -60.5624
1139.005250, -60.3565
1139.505250, -60.2111
1140.005250, -59.9583
1140.505250, -59.8045
1141.005250, -59.6229
1141.505250, -59.6963
1142.005250, -59.7005
1142.505250, -59.8174
1143.005250, -59.9158
1143.505250, -59.8263
1144.005250, -59.7596
1144.505250, -59.7909
1145.005250, -59.8149
1145.505250, -59.9577
1146.005250, -60.0451
1146.505250, -60.1549
1147.005250, -60.1730
1147.505250, -60.0863
1148.005250, -59.9472
1148.505250, -59.9513
1149.005250, -60.1623
1149.505250, -60.2711
1150.005250, -60.3758
1150.505250, -60.4008
1151.005250, -60.2927
1151.505250, -60.0336
1152.005250, -59.8064
1152.505250, -59.7931
1153.005250, -59.8988
1153.505250, -60.0069
1154.005250, -60.1261
1154.505250, -60.2483
1155.005250, -60.1987
1155.505250, -60.1324
1156.005250, -60.1221
1156.505250, -60.1236
1157.005250, -60.2055
1157.505250, -60.1403
1158.005250, -59.9663
1158.505250, -59.5152
1159.005250, -58.8793
1159.505250, -58.3807
1160.005250, -57.9239
1160.505250, -57.7724
1161.005250, -57.6617
1161.505250, -57.8078
1162.005250, -57.9385
1162.505250, -58.1509
1163.005250, -58.2758
1163.505250, -58.3149
1164.005250, -58.4434
1164.505250, -58.5113
1165.005250, -58.6890
1165.505250, -58.7671
1166.005250, -58.8617
1166.505250, -58.7459
1167.005250, -58.5053
1167.505250, -58.4332
1168.005250, -58.7482
1168.505250, -59.2701
1169.005250, -60.0598
1169.505250, -60.7213
1170.005250, -61.1413
1170.505250, -61.0088
1171.005250, -60.8348
1171.505250, -60.9095
1172.005250, -61.2828
1172.505250, -62.0078
1173.005250, -62.6853
1173.505250, -62.7285
1174.005250, -62.4447
1174.505250, -61.9309
1175.005250, -61.7022
1175.505250, -61.8661
1176.005250, -62.4709
1176.505250, -62.7830
1177.005250, -62.9881
1177.505250, -62.6559
1178.005250, -62.0425
1178.505250, -61.3854
1179.005250, -60.8424
1179.505250, -60.9053
1180.005250, -61.1730
1180.505250, -61.3711
1181.005250, -61.4037
1181.505250, -61.2276
1182.005250, -61.0442
1182.505250, -60.9566
1183.005250, -60.9534
1183.505250, -60.7761
1184.005250, -60.7023
1184.505250, -60.3978
1185.005250, -60.2843
1185.505250, -59.8735
1186.005250, -59.5237
1186.505250, -59.2013
1187.005250, -58.7152
1187.505250, -58.3621
1188.005250, -58.1428
1188.505250, -57.8308
1189.005250, -57.6129
1189.505250, -57.2737
1190.005250, -56.9216
1190.505250, -56.5070
1191.005250, -56.1464
1191.505250, -56.0530
1192.005250, -56.0955
1192.505250, -56.2138
1193.005250, -56.4271
1193.505250, -56.5084
1194.005250, -56.4579
1194.505250, -56.3894
1195.005250, -56.2210
1195.505250, -56.2407
1196.005250, -56.1979
1196.505250, -56.2075
1197.005250, -56.1992
1197.505250, -56.2216
1198.005250, -56.2021
1198.505250, -56.0433
1199.005250, -55.8999
1199.505250, -55.8993
1200.005250, -55.9747
1200.505250, -56.1296
1201.005250, -56.3680
1201.505250, -56.6659
1202.005250, -56.8224
1202.505250, -56.9812
1203.005250, -56.9938
1203.505250, -57.2066
1204.005250, -57.3414
1204.505250, -57.5015
1205.005250, -57.7068
1205.505250, -57.9121
1206.005250, -58.0642
1206.505250, -58.2635
1207.005250, -58.3592
1207.505250, -58.5335
1208.005250, -58.7130
1208.505250, -59.0713
1209.005250, -59.5513
1209.505250, -60.0305
1210.005250, -60.5801
1210.505250, -60.7912
1211.005250, -61.0544
1211.505250, -61.0739
1212.005250, -61.1666
1212.505250, -61.3980
1213.005250, -61.6173
1213.505250, -61.8293
1214.005250, -61.8355
1214.505250, -61.5192
1215.005250, -61.5283
1215.505250, -61.6114
1216.005250, -61.7971
